time_s,lat,lon,alt_m
1771501251.2083948,54.7671106,-1.5680075,0.008
1771501251.308617,54.7671106,-1.5680075,0.008
1771501251.4088874,54.7671106,-1.5680075,0.008
1771501251.5091002,54.7671106,-1.5680075,0.008
1771501251.6093254,54.7671106,-1.5680075,0.008
1771501251.7095299,54.7671106,-1.5680075,0.008
1771501251.809741,54.7671106,-1.5680075,0.008
1771501251.9099698,54.7671106,-1.5680075,0.008
1771501252.010187,54.7671106,-1.5680075,0.008
1771501252.1104696,54.7671106,-1.5680075,0.008
1771501252.2108414,54.7671106,-1.5680075,0.008
1771501252.3110619,54.7671106,-1.5680075,0.008
1771501252.4113188,54.7671106,-1.5680075,0.008
1771501252.5116212,54.7671106,-1.5680075,0.008
1771501252.6118913,54.7671106,-1.5680075,0.008
1771501252.7121775,54.7671106,-1.5680075,0.008
1771501252.8124628,54.7671106,-1.5680075,0.007
1771501252.9127624,54.7671106,-1.5680075,0.007
1771501253.0130057,54.7671106,-1.5680075,0.007
1771501253.1132581,54.7671106,-1.5680075,0.007
1771501253.2136142,54.7671106,-1.5680075,0.007
1771501253.3141017,54.7671106,-1.5680075,0.007
1771501253.414405,54.7671106,-1.5680075,0.007
1771501253.5146384,54.7671106,-1.5680075,0.007
1771501253.6148822,54.7671106,-1.5680075,0.007
1771501253.7151136,54.7671106,-1.5680075,0.007
1771501253.8153517,54.7671106,-1.5680075,0.007
1771501253.9155953,54.7671106,-1.5680075,0.007
1771501254.0158741,54.7671106,-1.5680075,0.007
1771501254.1162252,54.7671106,-1.5680075,0.007
1771501254.21647,54.7671106,-1.5680075,0.007
1771501254.3167114,54.7671106,-1.5680075,0.007
1771501254.4170341,54.7671106,-1.5680075,0.007
1771501254.517246,54.7671106,-1.5680076,0.007
1771501254.6174457,54.7671106,-1.5680076,0.007
1771501254.7176676,54.7671106,-1.5680076,0.007
1771501254.8179028,54.7671106,-1.5680076,0.007
1771501254.9181159,54.7671106,-1.5680076,0.007
1771501255.0183723,54.7671106,-1.5680076,0.007
1771501255.118643,54.7671106,-1.5680076,0.007
1771501255.2189713,54.7671106,-1.5680076,0.007
1771501255.3192036,54.7671106,-1.5680076,0.007
1771501255.4195316,54.7671106,-1.5680076,0.007
1771501255.5197606,54.7671106,-1.5680076,0.007
1771501255.6200075,54.7671106,-1.5680076,0.007
1771501255.7202725,54.7671106,-1.5680076,0.007
1771501255.8206134,54.7671106,-1.5680076,0.007
1771501255.9209473,54.7671106,-1.5680076,0.007
1771501256.0212147,54.7671106,-1.5680076,0.007
1771501256.1214452,54.7671106,-1.5680076,0.007
1771501256.2216842,54.7671106,-1.5680076,0.007
1771501256.3219361,54.7671106,-1.5680076,0.007
1771501256.4221497,54.7671106,-1.5680076,0.007
1771501256.5224035,54.7671106,-1.5680076,0.007
1771501256.6226494,54.7671106,-1.5680076,0.007
1771501256.722865,54.7671106,-1.5680076,0.007
1771501256.823189,54.7671106,-1.5680076,0.007
1771501256.9234042,54.7671106,-1.5680076,0.007
1771501257.0237422,54.7671106,-1.5680076,0.007
1771501257.123998,54.7671106,-1.5680076,0.007
1771501257.224332,54.7671106,-1.5680076,0.007
1771501257.3246748,54.7671106,-1.5680076,0.007
1771501257.4249175,54.7671106,-1.5680076,0.007
1771501257.5251493,54.7671106,-1.5680076,0.007
1771501257.6254103,54.7671106,-1.5680076,0.007
1771501257.7256348,54.7671106,-1.5680076,0.007
1771501257.8259459,54.7671106,-1.5680076,0.007
1771501257.9262269,54.7671106,-1.5680076,0.007
1771501258.0264125,54.7671106,-1.5680076,0.007
1771501258.126638,54.7671106,-1.5680076,0.007
1771501258.2268593,54.7671106,-1.5680076,0.007
1771501258.327082,54.7671106,-1.5680076,0.007
1771501258.4273531,54.7671106,-1.5680076,0.007
1771501258.5275784,54.7671106,-1.5680076,0.007
1771501258.6278164,54.7671106,-1.5680076,0.007
1771501258.7280345,54.7671106,-1.5680076,0.007
1771501258.8282578,54.7671106,-1.5680076,0.007
1771501258.92853,54.7671106,-1.5680076,0.007
1771501259.0438404,54.7671106,-1.5680076,0.007
1771501259.1441064,54.7671106,-1.5680076,0.007
1771501259.2443955,54.7671106,-1.5680076,0.007
1771501259.3446367,54.7671106,-1.5680076,0.007
1771501259.4448588,54.7671106,-1.5680076,0.007
1771501259.5451236,54.7671106,-1.5680076,0.007
1771501259.6453938,54.7671106,-1.5680076,0.007
1771501259.745627,54.7671106,-1.5680076,0.007
1771501259.845915,54.7671106,-1.5680076,0.007
1771501259.94616,54.7671106,-1.5680076,0.007
1771501260.046407,54.7671106,-1.5680076,0.007
1771501260.1467264,54.7671106,-1.5680076,0.007
1771501260.247061,54.7671106,-1.5680076,0.007
1771501260.3473747,54.7671106,-1.5680076,0.007
1771501260.4477124,54.7671106,-1.5680076,0.007
1771501260.5479574,54.7671106,-1.5680076,0.007
1771501260.6482382,54.7671106,-1.5680076,0.007
1771501260.7485294,54.7671106,-1.5680076,0.007
1771501260.8487868,54.7671106,-1.5680076,0.007
1771501260.9490895,54.7671106,-1.5680076,0.007
1771501261.049434,54.7671106,-1.5680076,0.007
1771501261.1496418,54.7671106,-1.5680076,0.007
1771501261.2499077,54.7671106,-1.5680076,0.007
1771501261.3502102,54.7671106,-1.5680076,0.007
1771501261.4506204,54.7671106,-1.5680076,0.007
1771501261.5508864,54.7671106,-1.5680076,0.007
1771501261.6511464,54.7671106,-1.5680076,0.007
1771501261.7514293,54.7671106,-1.5680076,0.007
1771501261.851662,54.7671106,-1.5680076,0.007
1771501261.9518852,54.7671106,-1.5680076,0.007
1771501262.0521095,54.7671106,-1.5680076,0.007
1771501262.1533015,54.7671106,-1.5680076,0.007
1771501262.253573,54.7671106,-1.5680076,0.007
1771501262.3539035,54.7671106,-1.5680076,0.007
1771501262.4541566,54.7671106,-1.5680076,0.007
1771501262.554482,54.7671106,-1.5680076,0.007
1771501262.65475,54.7671106,-1.5680076,0.007
1771501262.7551293,54.7671106,-1.5680076,0.007
1771501262.8553963,54.7671106,-1.5680076,0.007
1771501262.955627,54.7671106,-1.5680076,0.007
1771501263.0558703,54.7671106,-1.5680076,0.007
1771501263.1561263,54.7671106,-1.5680076,0.007
1771501263.2565484,54.7671106,-1.5680076,0.007
1771501263.356784,54.7671106,-1.5680076,0.007
1771501263.4570127,54.7671106,-1.5680076,0.007
1771501263.5572793,54.7671106,-1.5680076,0.007
1771501263.657547,54.7671106,-1.5680076,0.007
1771501263.7578025,54.7671106,-1.5680076,0.007
1771501263.8580744,54.7671106,-1.5680076,0.007
1771501263.958291,54.7671106,-1.5680076,0.007
1771501264.0585308,54.7671106,-1.5680076,0.007
1771501264.1587782,54.7671106,-1.5680076,0.007
1771501264.2589965,54.7671106,-1.5680076,0.007
1771501264.3592196,54.7671106,-1.5680076,0.007
1771501264.4594612,54.7671106,-1.5680076,0.007
1771501264.5597045,54.7671106,-1.5680076,0.007
1771501264.6599243,54.7671106,-1.5680076,0.007
1771501264.7603552,54.7671106,-1.5680076,0.006
1771501264.8605573,54.7671106,-1.5680076,0.006
1771501264.9607744,54.7671106,-1.5680076,0.006
1771501265.0610096,54.7671106,-1.5680076,0.006
1771501265.1635575,54.7671106,-1.5680076,0.006
1771501265.2638247,54.7671106,-1.5680076,0.006
1771501265.364104,54.7671106,-1.5680076,0.006
1771501265.4643655,54.7671106,-1.5680076,0.006
1771501265.5645862,54.7671106,-1.5680076,0.006
1771501265.6648228,54.7671106,-1.5680076,0.006
1771501265.7651525,54.7671106,-1.5680076,0.006
1771501265.8654306,54.7671106,-1.5680076,0.006
1771501265.9656715,54.7671106,-1.5680076,0.006
1771501266.0659177,54.7671106,-1.5680076,0.006
1771501266.166161,54.7671106,-1.5680076,0.006
1771501266.2663944,54.7671106,-1.5680076,0.006
1771501266.3666217,54.7671106,-1.5680076,0.006
1771501266.4668849,54.7671106,-1.5680076,0.006
1771501266.5672038,54.7671106,-1.5680076,0.006
1771501266.6674547,54.7671106,-1.5680076,0.006
1771501266.7677495,54.7671106,-1.5680076,0.006
1771501266.8679898,54.7671106,-1.5680076,0.006
1771501266.9683175,54.7671106,-1.5680076,0.006
1771501267.0685337,54.7671106,-1.5680076,0.006
1771501267.16878,54.7671106,-1.5680076,0.006
1771501267.2691154,54.7671106,-1.5680076,0.006
1771501267.3693755,54.7671106,-1.5680076,0.006
1771501267.469659,54.7671106,-1.5680076,0.006
1771501267.569899,54.7671106,-1.5680076,0.006
1771501267.6701202,54.7671106,-1.5680076,0.006
1771501267.7704353,54.7671106,-1.5680076,0.006
1771501267.8707626,54.7671106,-1.5680076,0.006
1771501267.9710233,54.7671106,-1.5680076,0.006
1771501268.0712616,54.7671106,-1.5680076,0.006
1771501268.1715934,54.7671106,-1.5680076,0.006
1771501268.2718549,54.7671106,-1.5680076,0.006
1771501268.3721728,54.7671106,-1.5680076,0.006
1771501268.4725344,54.7671106,-1.5680076,0.006
1771501268.572884,54.7671106,-1.5680076,0.006
1771501268.6731055,54.7671106,-1.5680076,0.006
1771501268.773377,54.7671106,-1.5680076,0.006
1771501268.8735886,54.7671106,-1.5680076,0.006
1771501268.9738367,54.7671106,-1.5680076,0.006
1771501269.0742364,54.7671106,-1.5680076,0.006
1771501269.1744437,54.7671106,-1.5680076,0.006
1771501269.2746646,54.7671106,-1.5680076,0.006
1771501269.3749108,54.7671106,-1.5680076,0.006
1771501269.4751463,54.7671106,-1.5680076,0.006
1771501269.5754566,54.7671106,-1.5680076,0.006
1771501269.6757686,54.7671106,-1.5680076,0.006
1771501269.7760005,54.7671106,-1.5680076,0.02
1771501269.8763332,54.7671106,-1.5680076,0.02
1771501269.9766626,54.7671106,-1.5680076,0.02
1771501270.0770016,54.7671106,-1.5680076,0.073
1771501270.1772518,54.7671106,-1.5680076,0.073
1771501270.2774825,54.7671106,-1.5680076,0.187
1771501270.3777106,54.7671106,-1.5680076,0.187
1771501270.4779377,54.7671106,-1.5680076,0.187
1771501270.5782402,54.7671106,-1.5680076,0.434
1771501270.6784987,54.7671106,-1.5680076,0.434
1771501270.7787433,54.7671107,-1.5680076,0.691
1771501270.8789983,54.7671107,-1.5680076,0.691
1771501270.979238,54.7671107,-1.5680076,0.691
1771501271.0794442,54.7671107,-1.5680077,0.967
1771501271.1797328,54.7671107,-1.5680077,0.967
1771501271.2799857,54.7671107,-1.5680077,1.233
1771501271.3803763,54.7671107,-1.5680077,1.233
1771501271.480623,54.7671107,-1.5680077,1.233
1771501271.58087,54.7671107,-1.5680078,1.466
1771501271.6811395,54.7671107,-1.5680078,1.466
1771501271.78138,54.7671107,-1.5680078,1.662
1771501271.8815882,54.7671107,-1.5680078,1.662
1771501271.9818125,54.7671107,-1.5680078,1.662
1771501272.0820396,54.7671107,-1.5680078,1.817
1771501272.1822677,54.7671107,-1.5680078,1.817
1771501272.2824912,54.7671108,-1.5680078,1.928
1771501272.3827124,54.7671108,-1.5680078,1.928
1771501272.4829872,54.7671108,-1.5680078,1.928
1771501272.583224,54.7671112,-1.5680078,1.977
1771501272.6834383,54.7671112,-1.5680078,1.977
1771501272.7836654,54.7671127,-1.5680077,1.981
1771501272.8839362,54.7671127,-1.5680077,1.981
1771501272.9842126,54.7671127,-1.5680077,1.981
1771501273.0845203,54.7671154,-1.5680074,1.97
1771501273.184757,54.7671154,-1.5680074,1.97
1771501273.284991,54.7671189,-1.5680071,1.955
1771501273.3853295,54.7671189,-1.5680071,1.955
1771501273.4855807,54.7671189,-1.5680071,1.955
1771501273.5858204,54.7671228,-1.5680067,1.942
1771501273.6860735,54.7671228,-1.5680067,1.942
1771501273.7863312,54.7671269,-1.5680063,1.93
1771501273.886563,54.7671269,-1.5680063,1.93
1771501273.9868243,54.7671269,-1.5680063,1.93
1771501274.0870593,54.7671312,-1.5680059,1.922
1771501274.1872642,54.7671312,-1.5680059,1.922
1771501274.2874904,54.7671355,-1.5680054,1.914
1771501274.3877146,54.7671355,-1.5680054,1.914
1771501274.487936,54.7671355,-1.5680054,1.914
1771501274.5881774,54.7671399,-1.5680049,1.907
1771501274.6883926,54.7671399,-1.5680049,1.907
1771501274.788652,54.7671443,-1.5680044,1.901
1771501274.8888843,54.7671443,-1.5680044,1.901
1771501274.9891522,54.7671443,-1.5680044,1.901
1771501275.0893886,54.7671487,-1.5680038,1.894
1771501275.1896384,54.7671487,-1.5680038,1.894
1771501275.2898915,54.7671532,-1.5680032,1.887
1771501275.3901417,54.7671532,-1.5680032,1.887
1771501275.4904802,54.7671532,-1.5680032,1.887
1771501275.5907164,54.7671577,-1.5680026,1.88
1771501275.6909428,54.7671577,-1.5680026,1.88
1771501275.7912054,54.7671623,-1.568002,1.872
1771501275.891417,54.7671623,-1.568002,1.872
1771501275.9916446,54.7671623,-1.568002,1.872
1771501276.0919473,54.7671668,-1.5680014,1.864
1771501276.1922002,54.7671668,-1.5680014,1.864
1771501276.2924337,54.7671714,-1.5680008,1.856
1771501276.3926628,54.7671714,-1.5680008,1.856
1771501276.4928846,54.7671714,-1.5680008,1.856
1771501276.5931306,54.767176,-1.5680002,1.848
1771501276.693393,54.767176,-1.5680002,1.848
1771501276.793629,54.7671805,-1.5679996,1.84
1771501276.893925,54.7671805,-1.5679996,1.84
1771501276.9941685,54.7671805,-1.5679996,1.84
1771501277.0944183,54.7671851,-1.567999,1.832
1771501277.1946683,54.7671851,-1.567999,1.832
1771501277.2949536,54.7671893,-1.5679984,1.824
1771501277.3952389,54.7671893,-1.5679984,1.824
1771501277.4954925,54.7671893,-1.5679984,1.824
1771501277.595722,54.767193,-1.5679979,1.816
1771501277.6959422,54.767193,-1.5679979,1.816
1771501277.7962594,54.7671961,-1.5679975,1.81
1771501277.8965914,54.7671961,-1.5679975,1.81
1771501277.996817,54.7671961,-1.5679975,1.81
1771501278.0970638,54.7671984,-1.5679972,1.806
1771501278.1973221,54.7671984,-1.5679972,1.806
1771501278.2975411,54.7672001,-1.5679969,1.8
1771501278.3977945,54.7672001,-1.5679969,1.8
1771501278.4980607,54.7672001,-1.5679969,1.8
1771501278.5984154,54.7672011,-1.5679968,1.75
1771501278.6986537,54.7672011,-1.5679968,1.75
1771501278.798914,54.7672014,-1.5679967,1.65
1771501278.8991482,54.7672014,-1.5679967,1.65
1771501278.999407,54.7672014,-1.5679967,1.65
1771501279.0996444,54.7672013,-1.5679966,1.528
1771501279.199915,54.7672013,-1.5679966,1.528
1771501279.3001425,54.7672011,-1.5679966,1.399
1771501279.4003994,54.7672011,-1.5679966,1.399
1771501279.5006185,54.7672011,-1.5679966,1.399
1771501279.6009402,54.767201,-1.5679966,1.268
1771501279.701222,54.767201,-1.5679966,1.268
1771501279.8014662,54.7672009,-1.5679965,1.139
1771501279.9017444,54.7672009,-1.5679965,1.139
1771501280.0020204,54.7672009,-1.5679965,1.139
1771501280.10226,54.7672008,-1.5679965,1.012
1771501280.2025023,54.7672008,-1.5679965,1.012
1771501280.302846,54.7672009,-1.5679965,0.886
1771501280.403094,54.7672009,-1.5679965,0.886
1771501280.5032961,54.767201,-1.5679966,0.761
1771501280.6035318,54.767201,-1.5679966,0.761
1771501280.7038577,54.767201,-1.5679966,0.761
1771501280.8040764,54.7672012,-1.5679966,0.636
1771501280.9043365,54.7672012,-1.5679966,0.636
1771501281.0045593,54.7672014,-1.5679966,0.511
1771501281.1047997,54.7672014,-1.5679966,0.511
1771501281.2050333,54.7672014,-1.5679966,0.511
1771501281.3052545,54.7672017,-1.5679967,0.386
1771501281.405476,54.7672017,-1.5679967,0.386
1771501281.5056999,54.767202,-1.5679967,0.262
1771501281.605939,54.767202,-1.5679967,0.262
1771501281.7061756,54.767202,-1.5679967,0.262
1771501281.8064063,54.7672022,-1.5679968,0.137
1771501281.906748,54.7672022,-1.5679968,0.137
1771501282.0069764,54.7672025,-1.5679968,0.012
1771501282.1073017,54.7672025,-1.5679968,0.012
1771501282.207544,54.7672025,-1.5679968,0.012
1771501282.307795,54.7672027,-1.5679969,-0.111
1771501282.4080596,54.7672027,-1.5679969,-0.111
1771501282.5083938,54.7672029,-1.5679969,-0.236
1771501282.6087554,54.7672029,-1.5679969,-0.236
1771501282.7090392,54.7672029,-1.5679969,-0.236
1771501282.8094327,54.767203,-1.567997,-0.361
1771501282.9096704,54.767203,-1.567997,-0.361
1771501283.0100467,54.7672031,-1.567997,-0.482
1771501283.1104355,54.7672031,-1.567997,-0.482
1771501283.210709,54.7672031,-1.567997,-0.482
1771501283.3119593,54.7672031,-1.567997,-0.469
1771501283.4121974,54.7672031,-1.567997,-0.469
1771501283.512415,54.7672031,-1.567997,-0.463
1771501283.6128066,54.7672031,-1.567997,-0.463
1771501283.713038,54.7672031,-1.567997,-0.463
1771501283.813383,54.7672031,-1.567997,-0.469
1771501283.9136558,54.7672031,-1.567997,-0.469
1771501284.0139387,54.7672031,-1.567997,-0.469
1771501284.1141737,54.7672031,-1.567997,-0.469
1771501284.2144866,54.7672031,-1.567997,-0.469
1771501284.314735,54.7672031,-1.567997,-0.469
1771501284.4149709,54.7672031,-1.567997,-0.469
1771501284.5153584,54.7672031,-1.567997,-0.469
1771501284.6157115,54.7672031,-1.567997,-0.469
1771501284.7160122,54.7672031,-1.567997,-0.469
1771501284.8162947,54.7672031,-1.567997,-0.468
1771501284.9165566,54.7672031,-1.567997,-0.468
1771501285.0167718,54.7672031,-1.567997,-0.468
1771501285.1173437,54.7672031,-1.567997,-0.468
1771501285.2175577,54.7672031,-1.567997,-0.468
1771501285.3177772,54.7672031,-1.567997,-0.467
1771501285.418041,54.7672031,-1.567997,-0.467
1771501285.5182872,54.7672031,-1.567997,-0.467
1771501285.61852,54.7672031,-1.567997,-0.467
1771501285.7187777,54.7672031,-1.567997,-0.467
1771501285.8190918,54.7672031,-1.567997,-0.466
1771501285.91933,54.7672031,-1.567997,-0.466
1771501286.019526,54.7672031,-1.567997,-0.465
1771501286.1198146,54.7672031,-1.567997,-0.465
1771501286.2200925,54.7672031,-1.567997,-0.465
1771501286.3203657,54.7672031,-1.567997,-0.465
1771501286.4205892,54.7672031,-1.567997,-0.465
1771501286.5208397,54.7672031,-1.567997,-0.464
1771501286.621057,54.7672031,-1.567997,-0.464
1771501286.721274,54.7672031,-1.567997,-0.464
1771501286.8215435,54.7672031,-1.567997,-0.464
1771501286.9217856,54.7672031,-1.567997,-0.464
1771501287.0220034,54.7672031,-1.567997,-0.464
1771501287.122213,54.7672031,-1.567997,-0.464
1771501287.2224634,54.7672031,-1.567997,-0.464
1771501287.322692,54.7672031,-1.567997,-0.464
1771501287.4229317,54.7672031,-1.567997,-0.464
1771501287.5231843,54.7672031,-1.567997,-0.463
1771501287.6234238,54.7672031,-1.567997,-0.463
1771501287.723747,54.7672031,-1.567997,-0.463
1771501287.8239555,54.7672031,-1.567997,-0.463
1771501287.9241636,54.7672031,-1.567997,-0.463
1771501288.024439,54.7672031,-1.567997,-0.463
1771501288.1247127,54.7672031,-1.567997,-0.463
1771501288.2250068,54.7672031,-1.567997,-0.463
1771501288.325252,54.7672031,-1.567997,-0.463
1771501288.4254935,54.7672031,-1.567997,-0.463
1771501288.525773,54.7672031,-1.5679971,-0.463
1771501288.626021,54.7672031,-1.5679971,-0.463
1771501288.7262511,54.7672031,-1.5679971,-0.463
1771501288.8264673,54.7672032,-1.5679971,-0.462
1771501288.926664,54.7672032,-1.5679971,-0.462
1771501289.0268314,54.7672032,-1.5679971,-0.462
1771501289.1270037,54.7672032,-1.5679971,-0.462
1771501289.22718,54.7672032,-1.5679971,-0.462
1771501289.3274467,54.7672032,-1.5679971,-0.462
1771501289.4277122,54.7672032,-1.5679971,-0.462
1771501289.5279849,54.7672032,-1.5679971,-0.462
1771501289.6281657,54.7672032,-1.5679971,-0.462
1771501289.7285085,54.7672032,-1.5679971,-0.462
1771501289.828707,54.7672032,-1.5679971,-0.462
1771501289.9289517,54.7672032,-1.5679971,-0.462
1771501290.0291374,54.7672032,-1.5679971,-0.462
1771501290.1293314,54.7672032,-1.5679971,-0.462
1771501290.229607,54.7672032,-1.5679971,-0.462
1771501290.329768,54.7672032,-1.5679971,-0.462
1771501290.429967,54.7672032,-1.5679971,-0.462
1771501290.5302093,54.7672032,-1.5679971,-0.462
1771501290.6304421,54.7672032,-1.5679971,-0.462
1771501290.7305937,54.7672032,-1.5679971,-0.462
1771501290.8307593,54.7672032,-1.5679971,-0.462
1771501290.9309478,54.7672032,-1.5679971,-0.462
1771501291.0310872,54.7672032,-1.5679971,-0.462
1771501291.1312323,54.7672032,-1.5679971,-0.462
1771501291.2314045,54.7672032,-1.5679971,-0.462
1771501291.3315568,54.7672032,-1.5679971,-0.462
1771501291.4317212,54.7672032,-1.5679971,-0.462
1771501291.5319102,54.7672032,-1.5679971,-0.462
1771501291.6320937,54.7672032,-1.5679971,-0.462
1771501291.7322454,54.7672032,-1.5679971,-0.462
1771501291.8324196,54.7672032,-1.5679971,-0.462
1771501291.932571,54.7672032,-1.5679971,-0.462
1771501292.0327613,54.7672032,-1.5679971,-0.461
1771501292.1329436,54.7672032,-1.5679971,-0.461
1771501292.2331336,54.7672032,-1.5679971,-0.461
1771501292.3333335,54.7672032,-1.5679971,-0.461
1771501292.4335554,54.7672032,-1.5679971,-0.461
1771501292.5337977,54.7672032,-1.5679971,-0.461
1771501292.6340463,54.7672032,-1.5679971,-0.461
1771501292.7342916,54.7672032,-1.5679971,-0.461
1771501292.834544,54.7672032,-1.5679971,-0.461
1771501292.9347792,54.7672032,-1.5679971,-0.461
1771501293.0350153,54.7672032,-1.5679971,-0.461
1771501293.1353426,54.7672032,-1.5679971,-0.461
1771501293.2355866,54.7672032,-1.5679971,-0.461
1771501293.3358188,54.7672032,-1.5679971,-0.461
1771501293.4360569,54.7672032,-1.5679971,-0.461
1771501293.5362613,54.7672032,-1.5679971,-0.461
1771501293.6364996,54.7672032,-1.5679971,-0.461
1771501293.7367399,54.7672032,-1.5679971,-0.461
1771501293.8370035,54.7672032,-1.5679971,-0.461
1771501293.9372525,54.7672032,-1.5679971,-0.461
1771501294.037518,54.7672032,-1.5679971,-0.461
1771501294.137766,54.7672032,-1.5679971,-0.461
1771501294.238128,54.7672032,-1.5679971,-0.461
1771501294.3383694,54.7672032,-1.5679971,-0.461
1771501294.4386148,54.7672032,-1.5679971,-0.461
1771501294.5388553,54.7672032,-1.5679971,-0.461
1771501294.639108,54.7672032,-1.5679971,-0.461
1771501294.739395,54.7672032,-1.5679971,-0.461
1771501294.8396206,54.7672032,-1.5679971,-0.461
1771501294.93986,54.7672032,-1.5679971,-0.461
1771501295.0401142,54.7672032,-1.5679971,-0.461
1771501295.1404076,54.7672032,-1.5679971,-0.461
1771501295.2406433,54.7672032,-1.5679971,-0.461
1771501295.3409033,54.7672032,-1.5679971,-0.461
1771501295.44122,54.7672032,-1.5679971,-0.461
1771501295.541472,54.7672032,-1.5679971,-0.461
1771501295.6418495,54.7672032,-1.5679971,-0.461
1771501295.7422252,54.7672032,-1.5679971,-0.461
1771501295.8424761,54.7672032,-1.5679971,-0.461
1771501295.9427092,54.7672032,-1.5679971,-0.461
